NewHash(v1.58),BaseHash
2AB75BBA1381E289,0CDDA42F9E360CA6
EEA4716BED50E70E,48F44967FA05CC1E
8840802DF7E20B30,7BAE68775557AE0B
18D5B5A3B3D122E3,26D83693ED99291C
BC38D693DCD5686B,F1550C4BD22582E2
46F1674C56F2EDD1,5619BFA07CFD7833
AA17F3802978CC19,A0D3E4F7AAFB7E78
A19048B0A5B800B2,237D5336A9A54108
C3AA694BB8B65A30,99B72C7ABDE5C910
1C031D6376AF8DCE,3F7325574E41B44D
5B315B77FF0579F4,A3D0E54541D9A5E5
4B91103EAE3ECFBB,977DB4641F6FC3DB
0DEDD914EB7A1CE6,8753997EB5F6EE3F
CE44AFEBA40E631E,2746BD9D88C5C5D0
9E594EDBC398F0B7,9E30E91FB03A2CAF
D86C99569D4749B0,B80D8756B4668AB6
6264B811E8D92198,8702416E512EC454
A491A2306F578CED,02B1F2A72E0F5325
7962B3383C030376,A5E41FD83AD6CEF0
F6AC18061D64C197,F2404D68CBC855FA
E28D19155D6799A8,D4793DFF3AF2ABCD
ABF37173278F2C66,D422FCC5F239A915
3E99C894FA419AF2,BD605B8E0E18B3BB
4D53E03FEE2ECBE3,EE53B14A19E480D4
8015438625493270,71302EC70689052A
8863E3CFFCAED924,1632BE0AC1E62876
B4D34677CA14A5DF,302C91AB2D477F7E
F514F657049F7B67,AAE9BE70EC7C69AB
20F5F3AD1F7EC238,D2936CAB8B58FCBD
ABFEFE3C20BE7AAD,DFE68C4B787E1BFB
25080DA84575852B,73518ECE2485412B
E4A094DE05C0210C,DBBC7A2432524127
AC5C50178F2A2AEA,8EA86DF356801C7D
A1B02D03FD7ABFDF,50C375537449F369
75876798A41DD8FB,46718ACEEDEAFC84
E538576974378CB9,1201E8A3290A3B98
8EDE85651D0232A2,DCE97BDF8A0EABC8
908B77E6D8AA83D8,92C360B5F15D2302
1435BE4EF74AF35F,9D30687C57BAA0BB
96DF8C50A64D66A8,99093F60746708CA
284E43C619CC0D26,960C9FF8F616E41C
4976F71E5A906E42,878C75C09FBDB942
F93B5F52F6861A80,D830567D88A1E873
AB51590A27EE5F98,6F4C85ACD641BCD2
1D11E13ECE77F8DD,7B3703D2D32DFA18
44B7E38F69D1E462,97CE68CB032583F0
F248AEAAB65D17CD,121F0593E0A431D7
DE738043797837A5,6501129C9E0FFA05
E3948DE25C763434,8A4E6AC373666BC5
7BCCCCCDABD49A93,8C33220C8D78CA0D
64CF64209AFF3DDC,0419B167EE128F33
858EE2D5CFB29775,F3B0E0AED097A3F5
B6AB27964AADB068,D3E51C0AB8C26EEE
99C5758D126DE2C4,81DF9ABA6C83DFF9
733969CD24AC2DD3,589F80B325CC82C5
1CBF84E41B1BFE92,032D49C5E359C847
72F317BC03266125,17F58B88D085DBAC
B2FFDFEBF8F94F36,26D99D5A82FD18E8
EF2C918F9B332BFD,FAC75988A7D078D3
04375AABE1BE38AE,301A42153C9AD707
DAA3C9FEF77614C4,D201F3FF917A506D
70350E94345B6F7B,D3D15555431AB793
9C6A175F9509B94D,1A8EA222F9C67DBB
79A47B0799590D3D,F9F2922717B819EC
678069837EAE492B,109697E2FFBAC8A1
8ECF4849E085E658,B28ECA15046CA8B9
3AF345AA5885DF2B,A571991A7FE6CCEB
AB0BB8AA7AB39616,0626A247D2405330
D6A1E19478669F13,55A8BECAF28A4EB7
99172E9326FB9464,9EC8858184CD253A
6A91ED71437A1F2C,AFF47709F1D5DCCE
23CCD14221A67576,84A810B375E69C0E
E073C52BDA52FAD1,A943FD1722E11EFD
E15F1878B9B5545D,BA9749CC94C1FD85
A6B44A0401BC7BDC,E8853FBCE7D8D0D6
ED08FD0B61F59A38,32CAC93C9DE73D32
B099946873170472,6E0A5253375C4584
1C976E6E8B56D553,0B8B7F74BF061C6D
D1B34BB9F529FC07,F11F01D98113536A
1CCFE7DF655AC498,33D72899E24C3365
0096542092B7C49B,BE9B0959FFD0779B
AF42AF0C81B996D0,F45352426FF3A4F0
475BC8E76EB32BCF,FBCFA2EA2E206890
71BE58F878F44990,74732C6CA90DA2B4
759D0DAF85D68E42,F3929C2379B60CCE
AE3D31B16CA16E36,CEF70AA5B3F89BA1
36E90400DA266164,BAF107B6BB2C97F0
62360EE837E523DC,544ABDDA3B409B6D
2AC5DD7077138D6D,A761D4AC6115623D
A0462F398AA286DF,3DE3AA516FB126A4
B6AA2AB935F596EA,6A60E43998228229
5C348C9363CD3372,1A7CE7CD3E653485
7236B5A5338DA076,419615486BBF1956
036357A803423CFF,84DFC579C2FC214C
BAF4C2BAD0B0EA1A,0A9C7F36E5D7B683
BFC873F8C77D376A,164C5FF663790845
A4ACC498BF04BBD2,EDBF6C9B0D2C65C8
0F8B888069FABC4B,8C9D11605E59D955
A68BA8226372EB99,6551B1F7F6CD46EA
1A6091D59D217DD9,2CD90358F67D0AA8
01E2429B82E280E6,B215AAC32D25D019
CDE1C8CEF9603C08,9507D4271988E1AE
3DEC1C3F21AE4D70,DEDF1C8BD47C2200
6F4EF840847D6DAB,ECC01B7C5763333C
B0000C531D36BF52,82377B65E943F72D
3A0DE5C10C341C80,407C7F91DDB46C16
2969B478FF4DB4DF,FC695459D4D0E219
B9ACD8A27BCDC3E2,F5ED37F54CD4D52E
89EE105C4F81A182,0134F0835AB6BFCB
7FF96ACF7A4CD4ED,2707AAE9D9297D89
64983DDD3D05B1B7,7167371E8AD747F7
5AA4072AEB6E6A0E,B9EA40907C680580
B0EBAD32769EF0E8,F49E9A9716A04595
8175B06ED630A82A,92AEFB5F6E294023
91A5A4C63C2B5E5D,DDE23F30CC5A0F03
4133F882B7793EE5,01BA3AED21C16CFB
4F692B4CC67A70BC,78F0424C34306220
D768F3D3E0B175BA,12B6281B6C6706C0
35DAE173A02BE828,1CAE5D2E3F9A07F0
E0BDB19A85D41C89,5873C14A52D74236
ECE811C504EF8D48,276B6CE369C33678
D016D3608079EEE3,2CEA2839313C09AC
8847C687DB7D17E2,C32EA7A2F6CA7557
8C2BFDACD7ED9A3B,729E3401F0430686
25CFA7D8D16B29D0,7CCE5C737A665701
012983F49702416C,0AE4086104E067B1
5EE9DA6C0C12274B,C4582015556D1C46
D2384F6E9D32E19E,C5BE134EC7BA96A0
3BBE1AEFBFFE5646,024A60DEB0EA69F0
F2706324C8CE4795,1761DC5D8471CBAA
26B6FBD29E6B5DF6,372EF6699146A1E4
E251D6FAC6328ABF,F0EED5A6BC7B237A
1C9488EC3F23B199,CF463D1E9A0AECB1
91FBFE715B78280C,78857FC65CADB909
D36A8190BFC150EB,BFAFDB5FAAA5C5AB
C9AA2D3128922353,3B39236746714134
0C61220886726717,CB3C68ADB06195DF
03B2DA1950C5CD94,870DDFD5A4A796E4
25DC8C12248C3966,C7F29CA00F46350E
711D6D89F98ADE64,701FDA1E82076BA4
240EFBC99404843A,D9B71952F78A2640
EEFF17C042A8CB2C,A85A21582451E951
1F0B6D1966E55DDB,03C27E13B42A0E82
B02B2CD950B6BA04,632E831F382A0FA8
C5DF16431698B381,5486A79D9FBD342D
BE74E997FB714956,F35425A4204367EC
8BB90EDA0A7B150E,38FE1EC73743793C
3673EB5A3C81BA8A,3FA36981311FA4FF
92E86D9B38775A8E,4CEBC1ED31E8925E
266D8E87C6F0C244,BC74B4BE25EB6C8A
03AF66BAE091DEE2,634148744F385576
CA9AAACB147FF121,D8E694757BCEA8E9
309A7E82D2306F1D,1DD1F58F493F1DA5
A9BB7A0A20B07B48,291E373D483E7EE7
9035DFA99B4E0838,6EAAEFC76ACC311F
9A497500DDC52C34,FA7C7F0AADF25D09
C0F26BF4FDB0B07C,3599D741C9AC6310
1323701413EE96ED,4C2A9FDC22377075
18CEE6D8A7493206,4E417C547182C84D
4694F96D00A3B8EB,065D03A9D6B2C6B5
01DDCF3E0AFAD31B,09693B0312F91649
D73FBB13D109C7E5,A9CBFD40B3FA3010
9E3BE9BFA8265D37,971D7B15BCDBEF99
ED7E20741C7645D0,4FCD976DA686580C
E621FDA45E283BE7,0A2E9FDB9A8C62F6
951D499767E322EB,668FD40BCBA5DE48
35F01D0BCDF83B24,10144267DD22866C
CBE03D1B06A08744,1D6A14F1F9A736FC
6F3D4A01B7AD6FB1,7FD8F3BE76F89422
1092ED0CC7E5A2F5,A08FE5E49BDC39DD
E831CBC76E6851D3,B45EFF719D8427A6
72555A32A7F6481E,0032A6DBA562C518
4F35A48DA4069275,031E11F3D447647E
AEED8DA6A6FC1E71,21A1684A25C2867F
9AF1D0C5F270C910,0BF3B3BD47D79C08
17709F31FB6C0F5D,0D30EB83668E63C5
E0EF2AA080296002,170F541E1CADD1DE
32663800F0617D17,0772DF77852C2E30
598E220BD27F56CA,F30980718C8ED876
3F5B892C35F3FF91,E547E9114277098F
76503DCD0BB2D833,279F08B1A4B29B7E
BE961A177A9EC01C,5407B7288D0478B7
CA0ED3B082A9C834,336B3D200AB007CB
F7B73727A8F72F54,90D2156198831D69
A6FFFA63C0D556CE,D9B86B9872039763
527AAB28DB255A95,2CDA538C44C6CCE5
18D3FFC58BBBDFDC,CB00196B31C39EB1
D649C4FD90F64861,867458251D47CCB2
3C77F1EC499D217F,952F06BEECD775CC
4AD657FDB8FB690E,2DA41ED6E1FCD7A5
8789481E090BF20C,B77D05AC8C78AADB
1AF469C927341A18,71B0892EC081D60A
52ED1CEB870C0A42,1DDA078D12879EEE
B6D3CF89988E9305,5EE5632F47AE9695
F8359E159A574462,43FEB945EE7F85B8
774AD997BB23CD05,816562BADFDEC83E
EB72EFBD6F908C4B,C434133D9BA52777
E63219D598ED6478,F6AF6CB341349015
65AFECBE42149B44,44D28D5DDFE5F68C
3F284A8014906AF7,E6CA85E7259CE16B
1D6EA79D4857D04A,E35B38A27E8E7179
715C12FF862F6649,1AD5B71586B94820
C360B1054EF12239,711794453CFD692B
FA556584AE68DB4B,8D768602ADEF2245
344ECDDC16C7DEF1,90A6526CF0381030
33A710BCAC7AB802,5FBD7095FE7AE57F
515503E8EFF18D25,19D8DA0E5A68045A
3E329DB5CFD8FC35,A21C118553BBDF02
2424CFD501CDB1B4,CF8BD3B0BD6D42D7
139B73ED8532309A,C9B43A33D09CADA7
C8483C4C42152921,15CFA549788D35EF
920F8E60C962FBFD,D1C9B92BDD3F151D
A6B0A6490241FEC8,781DE8FA214E87D2
BCF71E2C4B3DF832,8AC862B0B32C5B80
CC2C5D5D493F83C6,3EBEAC6C3F81F6BD
77BA8A25E71029A6,6BC0ACD0673ACEBE
9BF88C3ED22C5680,4927FC39CD0869A0
61778C42B38C1C54,0B565B0AAE56A0E8
6E74A171535F0808,A87B2335D12531D7
AFCA9E302EF8C3E0,E50384ACC2C3DB74
7CACF6619466F437,497420E022796B3F
55F28EB0406B14E5,66B57B72E0836A76
6ABB3D68B10D5597,55FCC0C390620314
4793E369E98DC1B3,7D6F9A3EF26136A0
F0F6808C20C6FC95,265559DA40B3F327
A6A63EF67B2895AF,6A1738B4323FE2D9
D7E3027FDC6E8DA5,127DE7B20C60A6A3
08255A6ED9B71DC9,3D120012440E6683
EDD332B8622A1AAA,32888337579A5970
3F520E7ECF3381A3,BF72910D0F26F025
408CF406C7D78D6F,247ACBC4ABBC9D1C
80EADE020A9BB643,00E73468D085F745
53C6816DAB686BAD,6BCCF9948492FD85
B9EC19C8AB4C6A90,A3C53804BDB68ED2
C0D061DFDAF121EE,5DB660B38DD98A31
7EFFC69E5350EED6,C388A0F065F5BC34
36379967668BC070,4348BFDA56023A2F
B3AAEF02E08EA464,27040C25DE6CB2F4
12FECC81BE9413BA,4334BC40AA0CB4BB
0BAE77E76EBD33D2,FBA550EA44404EE6
1F723890B0FBFFEA,CCF1E97BEFDAE480
D3077B6D45CD100E,494C8FB299290269
891F90FBEC8D4E80,9CD43EEE12BF4DD0
43B60611864DF57C,1D5F595CCAE2E238
83DFB8C3B0B37AED,E0E8BEECCA96BA31
E81F6467AD1C34FC,5F7D596BAC2E7777
70FCA19A938A5DF3,5C0DE367AA0D911C
375BB75B2409BEFC,9DEF883114668116
D23A6EB80C5CA596,F6086BC836400876
FE29EC7E7BCC0E15,22102C9ABFCF125D
B69482ECD5B39C5D,2B69F5074C894811
DD82843E7135B9C4,F92A014A634442D6
8A8909BADDFA93A6,7022BD828FA0B082
8888993DFEAE0D08,D718A22995E2B4BC
2E1D24379C889B21,E16142B94664DEFD
3C5B5E6395329033,C361AA040D6637A8
E95F6C594F509D09,4056EA1105F5ABD7
A20A708FC9D21460,FE205F38AAA58E5B
15F05EDA59CFDABB,4CACA84440FA26F6
3CDD315FA70F2C21,83660B734994124D
E701941B064F05A2,E22D8FDE858B8119
5D0FECEF9219B83C,2A5E0621DD815A9A
B196C3161720011E,84F0F13120B4E098
6FDBCEBFE9DE2BD2,32CAEDF24A583345
AB901BE3F45F3B33,15F944730C832252
9E617051BD76245D,815F18AD865F057F
6F6515F8D9C6F573,D45B1FFCCD52FF19
FAAA6A6A67097054,B8ECD61F531A7B02
938E755F4F72B35E,C5238C011AF405E4
DD51DCF7A4C06797,B6B9DDC412FCEEE2
E6A0AFEBB87CC96C,78F06F6B1FB5A80C
61D9CDBFEC321364,7A983AA9DA2659ED
B4F4434C791D9A40,D3F2FFEB8D836F52
3AEB680423F056CF,065DB281590CEA2D
D6D7EB548F1030BE,50C1B2874E50C114
CBA5860362BBB689,C0C527B525D7CFB5
7B5D30273DF6AFC7,8D2064E5B64A628A
347F5E3D631A03ED,3E5AE19425CD74BE
1D0D99ADC275C523,031C55ED33227371
EA1C8198294061C8,1186940ED72FFEEC
28BBE7D39916B197,06610343E73B9727
B1473708B3BC6ED2,3D2FD9E763B24472
C35F1F30893AD957,DA5F8727EB75B926
0FB22292B765BCFA,B552929B85FC27EC
4370F25A335DD315,2F137B508DE238F2
4FDCF5723BA47465,515B4A22E4D3C6D7
CA9CBDBC10F9D281,29682E2CCF21E9B5
4A5F1661BE58E97E,0FFB3C758E8C07B9
2029BEF342249FB1,AB13A5565480B6D9
3FF6DDE9123AEA35,9EBC85ED0FFFE51C
4FE8FD62895D0A5A,919B3C98ED8292F9
93C635BE37089A75,5C48B75732C8456C
B1D36FA656F76888,711327CD09C8F162
508B99F137224F1D,4FCDBD3F0A813C25
BB9770585F7D56A2,7583B4BE4C5A41B5
687230A23F87A4CB,2CE056FF3723F00B
84724F93D2180BCC,5A47B3B5E63E94C6
28159A26A47145A0,2BC54A8188768488
2D9F06756211492A,8423541E8B3A1589
E302E901503A46D8,F9096193DF1F99D4
D5B0BDC980EEB92F,3A6867B4845BEDA2
6587552E6995C1A3,84EA99C62CB3EF0C
D1C117AEB22F08E1,352E2B5CF420BF3B
7CB01C712D0B1639,4B5CFC83122DF602
D29A05000907BE6B,C11C18092C5530DC
B7A821850D99237B,144DA052257AE7D8
E0AE41C323AD1F1B,1F922734E259BD26
DC82D60B1E9406A2,C6EB449E33977F0B
AD3D17C7E426D09D,D5B35BEA41919ACB
6FB86F8F2F03EBD3,5CBAD97E059E1B94
2BC29BBCB216BA16,CB968B53FC7F916D
D0DEFE7707874C5B,B07D3185E11657A5
A7A987A7CE42C2DA,2F057596F2BD0061
3E54CE58C7EB63B4,4593CF82AA179706
03A58B305FFA997E,27F76CC6C55AD30E
ED439E3CAC3259F9,A551BE18C11A476D
F2E12EEFB9AFFE62,B45085B721EFD38C
BE5387F9B686EAB0,4967A516ED23A5A1
F993E519FBD2CCE5,D33DAA36272177C4
93D95F240BBB4805,BD12C5EEE184C337
0D50B7306353E678,AD7E85FC227197C4
243D924FEEA17838,5DD35C8D074E57AE
58153C894737BF15,C6AD107DDC9054CC
353A3619CD479B9B,5AA3F878A178C4FC
1BB1047BF054186C,A132FB5370554DB0
AC23C79CA02F144E,29439776AAA00A62
A2CE87301CDDEC45,D29334ED1A256DBF
A7E703FA558CB0A2,92BAC8ACF88CEC26
5A192000F9019354,650A08A280870AF6
4637AE8FFD474A33,651D3228960D08AF
2FB25AE288339020,741A3D8380319A81
597076E4DA5FF2C8,2C8DF5D129595281
4B3731CB7C1CF225,2B1813ABA29016C5
7C6641B13FA8A476,0379DAF89BA09AA5
10CE349989CF554B,241E289B5C059EDC
01727103DD974710,79C0E43EB9B944E2
4F4C481ABE5088BC,2FA3173480008493
F3440233F7D3E150,04D950EEFA4EED8C
E178310643033958,70D2CC8A542A973C
FC36643F7A64338F,7118E83EEB9F7238
01A548D39DA6CCDB,6805D58CAA427B72
9612D31E71756FBE,8E17DDD6B9D5BF29
58B01BEA756FA105,63606A61DE68898A
16CFD341BCF2F070,338D9F609FD632DB
7AF3FF08D316F95C,1DFEDD15019315A9
10CBF225ED627E4A,7242F8B741CE1086
56E3C23258531169,E6A9F00D4240B519
0CC7AE3D2FD7DCF2,6731DE84A38BFAD0
BCEDF4BA5F5614D0,E787BF1C5CF823C9
D3BC305B83F12EB7,CB6A7C3BB17A0C67
C6F4F426F21B03EA,BBDF066252829606
C4A210006FF80DEA,113D2C5DC57E1774
171BBEB194A0227F,A41B6A43642AC2CF
7BAD097AF659C6B3,A6575914D2A0B450
7CB074C2D7222200,BEB3D46BB7F043C0
0AD1F14EB34B894C,1F710BFF7DAE6261
7909D3FC3439D6FD,77FE3402004CD1B0
0F427066BF044759,BA9775570DB788CF
9B3AE3991F75EF59,E8A25867FBA3B05E
64A9DA79C6FA2378,632B2940C67F4EA9
8B36C5E1084B91EC,9C51349BE6CDFE2C
E02EE9AF4474E243,58A651CD201D89AD
8DE5CBDB548619A2,9120E8DBA3D69273
50BA5780E068A6BD,AE4E8157D9ECF087
513637D173B51A91,B9BB18E2C40142ED
0C2CC1B63AA0B36C,8EC74CEB042E7CFF
CD72499771F7A0DA,F04C1C27DA35F6C8
A0D4159BB7CA57E7,B5074DB804E28CE7
0FA854F129D64245,9AA46BADAD0E27ED
B3FD534ED90BC3EA,CE86D8191B762107
7A6139E192A01FC6,5B4F04F19376A0BA
711A9EE5BAF70932,C080FF658B2E41DA
827A9C646775BB87,042E4B70B93E6054
A996E10B1ECDA45E,DCD51DD8F87AEC5C
581496CFF543462F,A0F93D5465B3094D
1EA20D6FD50C44E7,34770B9CE0E03B91
76C271030AC81113,88578F6EC36B4A3A
015A67958E8477F3,38491439B6BA7F7D
6CCDE78D9C553A24,71B008056E5692D6
DA3444DE6C78D480,BA2C7DB0C129449A
589034697689CC35,AC392C8483342AC2
4A37499E7C2832D2,2FB19228983E832C
C15645989AF376B8,A31FD15197B192BD
ACE795925470090F,7EEC7E4F6984A16A
493E419F7EEB0A5A,E662C8B759D08F3C
0AFCB24DEEBBD31A,5CE587FB5A42C8C4
1BB8523A8F665D3C,FEAD16FC8F9DFC0F
22FAC08C55BB0816,E66377CDDADA4810
ECE7B7EFD96CEBF4,ACF57305B12AF907
915522919B63782F,C1F1920BAF281317
A56AD7CEC1AE4C83,F12E33034D887F66
873082E7F40DB44C,E84EB93729C5F36A
6A9EC5834979E98A,693478ACBD7F18E7
E14FCB457D28C3E8,3448505B6E35262D
93D704C0CB05BEE9,487EB90B98E9FB19
72385362ADD8885F,308F96458B7087CC
C9CD4CF726EA8561,8BD6C6DEA20E82C6
603C50E35615A4C7,6D6AF961B72728AE
AFF4500A326AAF91,8D67489793FF428B
6519B5145BB024DC,F1620ECB50E01DE7
F9B6A519028CD38C,645F4B6E8499F632
BDB27A4F81702F96,A1DD317EA8FD4F29
13ED064734CDA7C0,9AC9CCBFA8C29795
3B9EF7886D600649,2615AA2A695930C1
10FB8F8068D237C8,9D060B08CD63321A
31060C3326FAB3CB,13518FF1C6B28938
57C0860A5387F6E1,113E6E3E50E286B0
0D7D14B5FA90E730,DBF860CF1DB8E599
5B1AB4D2FE023B66,031ACB6ABA18C729
3DA2B2E4F297CAFA,4E0AF9114608257C
D1F899744FECBCEA,FF5E5EA2DCEEACF3
EEC059AC0DA1DAED,95CF53B3D687F9FA
AC74E3CA074D8DBD,1C1B69FAE509BA97
DD5BAAAE5696F80D,858EC9FD25DE04AA
09D3EF67FA2E1E4B,06F43E5175EB6D96
82178573C53353A9,1DC9B749E7AE282B
8B7CD2568E24FE82,344F393B027E38C3
5B1DB18D92A04434,2CB0075110BE1E56
DE6C620B87B6536C,FC00454CF60B91DD
93E4D3E19BAE1398,30432A0118736E00
9B13832261890609,1C491717107431C7
948C8D759CB6BCFE,B5C51B5502E85E83
083D28D7FA474397,4E20D2A627011E8E
C6672A1A9FBE00A1,D565F438137F0E10
AABAB6267DB5E5CD,477D9DB48F889591
A4B6AD042AF25671,0653B735BFBDFE87
2A080E6F4637CB11,D1E46824E6FB92B5
B7C7367D9EB68D11,1464E17207CD36E2
7105EAF252D92508,2AEE8F8390D2298C
EE765C06D6B4CDA1,7EC8ABA5E74B3D7A
D632326024550B66,7196842CB375CDB3
2FC88162813E5509,69C922B677621428
697BA066FF659189,61F95E5BB3E0A8C6
76E092FAF2ED7475,C24075310A8B9CD1
2351AD81CE3040E7,AC97AF97FA68E5D5
5D4AF7E88039C9FA,8968D4D8C6C40C11
3543F80EAC8D303C,5D1E75F91C07DEE5
910C57E77EFCF8CD,158C16F5E4CF41F8
DBFFA0366CD21D2E,FBBE0570EDF39D46
40B7BAFAE68B3B4B,0999F3F090EC5012
D3FFCBEE9841C8F1,3BD101471C7F9EEC
F746375EF933064E,ED44897CB336F480
D9E306FF36C32C21,C95EB1DB6E92113D
5DE9A897C16D7B8B,4F38DCA127DAAEA2
419D7AF047A524F2,15E33297C3E8DC60
CD5B8ECEC71FAA00,C64A06D939F826F5
0AEBA112BFB0EEB0,5F048334B4A4E774
D9A8AD65089229CE,2F7F2B26DD3F18EE
57ED17672F68F6FA,BCFC632DB7673BF0
E16DF1340F6A4F39,CB0360EFEFB2580D
2638DB8310D6EE6B,8290252FFF36ACB5
357C016EF8883BAD,373EF409B82697A3
103BCE39F925945E,44AB0B3AFECCE242
C11DA47AC6B1D1E2,50BD2730B191E360
6E3F82DD454EA5B1,8634CEF2522D987B
4601817FD87B48E3,3D45B0B355C5E0C9
E72D9EB9DB4B874D,8FD89A6240813FD0
695C81D0332D9916,B26F670685631727
C39D9C4D703FD9FD,65E7E78842E74CDB
94A6586AEE4BB68E,F8AD2EED7C47E8FE
5200DF159AD62C73,D80A80346A45D761
E6DC7EE71BCE8000,DB663CC9FF3407A9
DDEF35D1614E2F2C,23A3CBCD50D54E47
0D72F741F82C7FDB,049F059625058A86
62FA36F96ED238BD,1A8E2C8B9CF4549C
46F131F72F3D182E,0CB6B3446855B57A
6363ADA3404D08C8,AFF33B1178172223
2588AE73A17D656D,C1F6EBF9A3D55538
79EBF0ADD4DE0AEE,600048C60D5C2C51
BAC548A8263A1DB3,DDF73E2B1FEC5AB4
58787E2DB6F54BAC,DC9DA9E8789F5246
2A27DDFD2A3DACF9,97DD4C5944CC2E6A
9ECD85A9DAB06CF5,7669F9E39DC17063
21D57E4BDB028CCB,2790F4B17D098E26
A12AE3835D111DDB,82CEDC33687E1F50
904A1A06BB7D0B76,2F7CEB6520288061
AB6792DA769477EF,444D98F98C11F3EC
20F495803C1D7E9B,5BFF36D6ED83E0AE
6B459CD1218D1D96,13C4B962653A5280
56F781BB73FB147F,72433699B4E6DD64
05E7AEFD2137BB91,2EB41072B4C1E4C0
5CE9B15C197DF898,17299B63C7683A2B
441086029F1A02AC,9E23B1777A927DAD
D6EA0CA2391C3180,444C4525ECE0A4B9
BB74F8878BF41A7B,966DD84FB6A46017
D5B849235C9CB53B,6A5D89D7769A40D8
0704376D0EA246E8,58FADDED207897DC
C6D350050CADBB6B,F46A1E03E8755980
30266329281C3A4F,1454F2448DE30163
6E99C8B17122ED29,A18AFB39081B6A1F
3197D8F164016B52,C01E93FAC20C3346
95071E89D6440CE1,CC3FDDED67BCFC63
161C7B2E8D844C6C,56105E599CAB0EFA
DD20BE7783FDE484,FF4FB7C8CDFA3DA7
0CE8F4161957DE76,A7E4E2D361C2627F
366B0FF831B419A7,771ADB0E7635B7BF
F41864DB1CF85307,380B4968D1E09E55
012A87EEEAD89783,42FDD0F017B1E38E
C96A660F9CAB40FC,5983BB449D7FDB12
0BF4B1193E541C22,7EF7649B64D7FF10
AA8EA67D77D37C61,D9F8455409B525E9
A88BC56DFD999B0A,F49B58631D9E22D9
D0434C3B2D654157,252BDC06B73FA6EA
77A41B07D1F0A831,9049FE339D5F6F6F
FFFDD840FB251A01,846BF6291198A71E
C225C3D9CC954480,006E4B040ED37EC3
383A38DA6B16DB3A,202A5ED9CE01D6E7
D7E367CFE1819EC5,38C1CB1CB119A016
BCC4FA7BA265FF12,4BA166079D658ED4
3410B63B8434966B,DFBD93BF2943E29B
12CD528EC74914FE,66C7BB2416ED3FCE
1000DF2EB45E521C,D4367D310F079DB0
627EC3EBC804E164,90E47239EA1980B8
57550D67D90AFDD6,673ED815D6E323B7
8F65A904FBEC6771,85B6C850546FDDE2
22676F5A35047CA3,190428512B240692
BE1365FC512B1F58,C531EE8A1145A149
5183D88DF0899683,504DFE62A1692296
275067D2DBC6803A,1C9ADDA3244A1FBF
6120122451823936,F239400E16C23E08
A1574858139A3894,9572BD4DD6B72122
B43A82419553A1E8,D05A3241B9A86F19
681F73673FD212DC,845BAD77CC770633
2DC1BC483B6A3316,621C6E4729388E41
9DA17163846E32FC,425AECF167663F48
B88AAB5BA3DC7936,62374889A4D59F72
15198BC2115F8DC9,0F42323798A58C8C
C1DF883F184FCABC,6AD0BD5E087866CB
28357FA46A5896E7,42BF1D2E723B6D7E
DB125694C9CDA16B,1178E104409FE58C
A82297F11D86FFBF,E0F82D68C7039158
18B73745D9F21827,C7BE335216B5EC7C
67596C52BC17FB9C,62522002E0C391BA
72432781EB27D057,715135F4B82AC90D
B579093DA045578F,D57AAAE0E2214D11
752B2D45EE2FF015,0E21D3DF1051399D
12BEF18A46D6AB20,9768CF648F54C804
6C2FF30B05B4D198,90532EDF0D2BDD86
6868E2852AE71199,C35A6D07C93802B2
E569A2BF164237E9,849648349D77F5C5
880984103DF05F6A,9A8D700A51CB7B0D
B16882AAF7BC5AE2,DBD2056652689917
EBCE16417D73F442,E825F6B6CEA7671D
003AA43765A7E9BF,9CFA4896C3A53CBB
4805881668BFFD1D,125E6D638B8605D4
9BCEEC68518A0848,3B2FD68DB5F8331C
7B2330F209EA5BA9,32F34FF7F617643B
7400FB520DC2DA92,2916A928514C9827
F5DA3F1915D29E2C,E91F1B65F2B48D57
67BC5545974932C4,044DBAD7A7FA2BE5
DE6C5252C20A2DF4,A071E0ED98F91286
6C46DA3280262B06,7368E683BB9038D6
010E091F36DFD98F,11579D940949C49E
CA9941F698B36F0A,806058BBDC136E06
CF4901ABD5B28F62,FDBF4CDBC07E1706
AE0B891009DEE273,547237AA71AB44DE
F672E351681B36F7,B1252E3E59A82AAF
8A30E6DEA2AC25BB,F54BB7B61036F335
A713B1736EC49E9D,0C1C5D756FB5F337
C3BE2917FBB1A384,1509C089ADC208BF
F81D8E7ED654A736,B721981B2B939E07
2E5C7227CF316022,AA76052DDA9BFC3E
BC770CB8938A190B,A5F377B175A699C5
60914999F22AC01C,F03755696450470C
439378D3BAD6A019,5FBAE526203990C9
12B09BF1B251174F,F5BC95857BD6D512
CA8BF400114CE91E,CCF71CBDDF5B6CB9
2EF467A4DCA81D5A,6C4D0409BA1A2BC2
05611FA30193F5B5,5C8B2F450EE4328E
9B8B6C9B77039457,D821056B9ACF8052
E1202D8D620AA25E,2A69FFD1B42BFF9E
98357E1B4E44F841,A8A7D434AFB4B97B
509E14B39E123D75,2ACABED337622DF2
9638D57F9A8DECF9,171BAFB3C60389F4
F63317D708095CE2,E6869BECDD8F2403
D01F664CEF70D0B0,A77DC70BD689A1E5
9C5E0D0887ECD76D,32C7A7E8C43A1F80
799746E3E915923D,06FAACD625D80CAA
84B840750BFB7A66,A7092AFE81944852
2CCEBB043649A456,1312F4B242609CE3
